,brewery_id,brewery_name,beer_style,beer_name,beer_id,review_overall,City,State,Address
28911,1666,Selin's Grove Brewing Company,Belgian Strong Pale Ale,Ambition Ale,49594,4.1,Selinsgrove,Pennsylvania,119 N Market St
28914,1666,Selin's Grove Brewing Company,American IPA,India Pale Ale,17443,4.470238095238095,Selinsgrove,Pennsylvania,119 N Market St
28915,1666,Selin's Grove Brewing Company,American IPA,SNAFU IPA,36585,4.321428571428571,Selinsgrove,Pennsylvania,119 N Market St
28916,1666,Selin's Grove Brewing Company,German Pilsener,Spaltz Pils,44594,4.5,Selinsgrove,Pennsylvania,119 N Market St
28917,1666,Selin's Grove Brewing Company,Märzen / Oktoberfest,Market Street Fest,32996,4.041666666666667,Selinsgrove,Pennsylvania,119 N Market St
28918,1666,Selin's Grove Brewing Company,Fruit / Vegetable Beer,Phoenix Kriek,37474,4.408333333333333,Selinsgrove,Pennsylvania,119 N Market St
28919,1666,Selin's Grove Brewing Company,English India Pale Ale (IPA),Fuggles IPA,48006,4.25,Selinsgrove,Pennsylvania,119 N Market St
28922,1666,Selin's Grove Brewing Company,Russian Imperial Stout,Owen's Russian Imperial Stout,44113,4.7,Selinsgrove,Pennsylvania,119 N Market St
28923,1666,Selin's Grove Brewing Company,Fruit / Vegetable Beer,Saison De Peche,25667,4.314285714285714,Selinsgrove,Pennsylvania,119 N Market St
28924,1666,Selin's Grove Brewing Company,Fruit / Vegetable Beer,Framboise,47159,4.428571428571429,Selinsgrove,Pennsylvania,119 N Market St
28926,1666,Selin's Grove Brewing Company,American Pale Ale (APA),Organic Pale Ale,31996,4.25,Selinsgrove,Pennsylvania,119 N Market St
28927,1666,Selin's Grove Brewing Company,English Porter,White Horse Porter,22440,4.076923076923077,Selinsgrove,Pennsylvania,119 N Market St
28928,1666,Selin's Grove Brewing Company,Oatmeal Stout,Grizzly Stout,26811,4.583333333333333,Selinsgrove,Pennsylvania,119 N Market St
28931,1666,Selin's Grove Brewing Company,English Pale Ale,Burton Pale Ale,50469,4.2,Selinsgrove,Pennsylvania,119 N Market St
28934,1666,Selin's Grove Brewing Company,English Pale Ale,East Kent Pale Ale,25395,4.125,Selinsgrove,Pennsylvania,119 N Market St
28935,1666,Selin's Grove Brewing Company,Dubbel,Winter Solstice Dubbel,22437,4.125,Selinsgrove,Pennsylvania,119 N Market St
28938,1666,Selin's Grove Brewing Company,Tripel,Stealth Tripel,5782,4.1923076923076925,Selinsgrove,Pennsylvania,119 N Market St
28939,1666,Selin's Grove Brewing Company,American Pale Ale (APA),American Pale Ale,55302,4.269230769230769,Selinsgrove,Pennsylvania,119 N Market St
28940,1666,Selin's Grove Brewing Company,Scotch Ale / Wee Heavy,Bourbon Barrel Aged Wee Heavy,60165,4.285714285714286,Selinsgrove,Pennsylvania,119 N Market St
28943,1666,Selin's Grove Brewing Company,Winter Warmer,Santa's Magic Sack-Holiday Grog,46740,4.25,Selinsgrove,Pennsylvania,119 N Market St
28944,1666,Selin's Grove Brewing Company,Scotch Ale / Wee Heavy,Saint Fillian's Wee Heavy,47361,4.214285714285714,Selinsgrove,Pennsylvania,119 N Market St
28945,1666,Selin's Grove Brewing Company,English Dark Mild Ale,Winning Jar Ale - Spring 2009,48725,5.0,Selinsgrove,Pennsylvania,119 N Market St
28946,1666,Selin's Grove Brewing Company,American Pale Ale (APA),Hop Nouveau,26763,4.029411764705882,Selinsgrove,Pennsylvania,119 N Market St
28947,1666,Selin's Grove Brewing Company,Irish Dry Stout,Snake Drive Stout,36072,4.205882352941177,Selinsgrove,Pennsylvania,119 N Market St
28948,1666,Selin's Grove Brewing Company,Extra Special / Strong Bitter (ESB),Old Trail ESB,9492,4.25,Selinsgrove,Pennsylvania,119 N Market St
28949,1666,Selin's Grove Brewing Company,Hefeweizen,Wilder's Weizenbier,19633,4.133333333333334,Selinsgrove,Pennsylvania,119 N Market St
28950,1666,Selin's Grove Brewing Company,Tripel,River Rat Triple (previously River Piraat),69978,4.4,Selinsgrove,Pennsylvania,119 N Market St
28951,1666,Selin's Grove Brewing Company,English Brown Ale,Winning Jar Ale - Summer 2009,51894,4.25,Selinsgrove,Pennsylvania,119 N Market St
28952,1666,Selin's Grove Brewing Company,English Porter,Simon's Private Stock Porter,69758,4.4375,Selinsgrove,Pennsylvania,119 N Market St
28953,1666,Selin's Grove Brewing Company,Tripel,River Piraat (a.k.a. River Rat Triple),41761,4.083333333333333,Selinsgrove,Pennsylvania,119 N Market St
28954,1666,Selin's Grove Brewing Company,American Barleywine,St. Fillin's,39902,4.1875,Selinsgrove,Pennsylvania,119 N Market St
28955,1666,Selin's Grove Brewing Company,Pumpkin Ale,Pumpkin Ale,39371,4.4523809523809526,Selinsgrove,Pennsylvania,119 N Market St
28956,1666,Selin's Grove Brewing Company,Fruit / Vegetable Beer,Razz Merry Ale,22438,4.642857142857143,Selinsgrove,Pennsylvania,119 N Market St
28957,1666,Selin's Grove Brewing Company,Baltic Porter,Bourbon Barrel Aged Organic Baltic Porter,58886,4.1,Selinsgrove,Pennsylvania,119 N Market St
28976,3797,Second Street Brewery,American IPA,IPA,10964,4.666666666666667,Santa Fe,New Mexico,1814 2nd St
28977,3797,Second Street Brewery,American Blonde Ale,Golden Ale,10960,4.5,Santa Fe,New Mexico,1814 2nd St
28980,700,Elysian Brewing Company,Pumpkin Ale,The Great Pumpkin,33394,4.180851063829787,Seattle,Washington,1221 E Pike St
28986,700,Elysian Brewing Company,American Pale Ale (APA),Elysian Fields Pale Ale,4389,4.125,Seattle,Washington,1221 E Pike St
28989,700,Elysian Brewing Company,Pumpkin Ale,Coche De Medianoche,74585,4.5,Seattle,Washington,1221 E Pike St
28990,700,Elysian Brewing Company,American Wild Ale,8472.0,62702,4.5,Seattle,Washington,1221 E Pike St
28992,700,Elysian Brewing Company,Munich Dunkel Lager,Minotaur Dark Lager,2029,5.0,Seattle,Washington,1221 E Pike St
28993,700,Elysian Brewing Company,Saison / Farmhouse Ale,Saison Poivre,51443,4.125,Seattle,Washington,1221 E Pike St
28994,700,Elysian Brewing Company,Belgian Dark Ale,Son Of Wout,48561,4.5,Seattle,Washington,1221 E Pike St
28997,700,Elysian Brewing Company,Oatmeal Stout,Dragon's Tooth Oatmeal Stout,2023,4.12780269058296,Seattle,Washington,1221 E Pike St
29001,700,Elysian Brewing Company,American IPA,Prometheus IPA,46297,4.035714285714286,Seattle,Washington,1221 E Pike St
29002,700,Elysian Brewing Company,Bock,Pandora's Bock,4390,4.083333333333333,Seattle,Washington,1221 E Pike St
29005,700,Elysian Brewing Company,Quadrupel (Quad),Bye-Bye Frost,56319,4.125,Seattle,Washington,1221 E Pike St
29011,700,Elysian Brewing Company,American IPA,Kama Citra Wet Hop Ale,74377,4.25,Seattle,Washington,1221 E Pike St
29014,700,Elysian Brewing Company,American Strong Ale,Valkyrie Strong Ale,2030,4.5,Seattle,Washington,1221 E Pike St
29016,700,Elysian Brewing Company,Flanders Oud Bruin,Trip III,52641,4.4,Seattle,Washington,1221 E Pike St
29020,700,Elysian Brewing Company,American Adjunct Lager,Loki Lager,2025,4.071428571428571,Seattle,Washington,1221 E Pike St
29024,700,Elysian Brewing Company,Pumpkin Ale,Mr. Yuck Sour Pumpkin Ale,74586,4.5,Seattle,Washington,1221 E Pike St
29025,700,Elysian Brewing Company,Extra Special / Strong Bitter (ESB),The Wise ESB,2017,4.047445255474453,Seattle,Washington,1221 E Pike St
29047,700,Elysian Brewing Company,Light Lager,Pride Of Humongous,15466,4.5,Seattle,Washington,1221 E Pike St
29060,700,Elysian Brewing Company,American Barleywine,Cyclops Barleywine,8157,4.024390243902439,Seattle,Washington,1221 E Pike St
29066,488,Only the Best Brewing Company,Czech Pilsener,Pilsner - Czech Style,16168,4.5,Divide,Colorado,170 Weaverville Road
29071,27268,Millbock Brewing Company,Belgian Pale Ale,Richard Cranium,76500,4.125,Harrisburg,Pennsylvania,705 Blue Bell Ave
29072,27268,Millbock Brewing Company,Belgian Strong Pale Ale,Golden Toos,77107,4.5,Harrisburg,Pennsylvania,705 Blue Bell Ave
29078,597,Marietta Brewing Company,American Pale Wheat Ale,Marietta Brewing Pawpaw Wheat,34049,4.285714285714286,Marietta,Ohio,167 Front Street
29080,597,Marietta Brewing Company,Maibock / Helles Bock,Marietta Brewing Helles Bock,9718,5.0,Marietta,Ohio,167 Front Street
29085,597,Marietta Brewing Company,Schwarzbier,Marietta Brewing  Black Lager,27118,4.5,Marietta,Ohio,167 Front Street
29111,614,Troy Pub And Brewery,American Porter,Harwood Porter,3270,4.5,Troy,New York,7-419 River Street
29113,614,Troy Pub And Brewery,Oatmeal Stout,Oatmeal Stout,3271,4.3,Troy,New York,7-419 River Street
29120,614,Troy Pub And Brewery,American Stout,Black Collar Stout,3269,4.125,Troy,New York,7-419 River Street
29126,1612,Charlie & Jake's Brewery & Grille,American Barleywine,Double Trouble Barleywine,48091,4.5,Melbourne,Florida,"6300 N. Wickham Road, #137"
29147,603,Church Brew Works,American Pale Ale (APA),Black And Gold Pale Ale,35176,5.0,Pittsburgh,Pennsylvania,3525 Liberty Ave
29149,603,Church Brew Works,Fruit / Vegetable Beer,Raspberry Imperial Stout,6699,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29153,603,Church Brew Works,Rauchbier,Rauchbier,8840,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29162,603,Church Brew Works,Oatmeal Stout,Blast Furnace Stout,1596,4.285714285714286,Pittsburgh,Pennsylvania,3525 Liberty Ave
29169,603,Church Brew Works,American Porter,Church Brew 7 Year Anniversary Porter,14688,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29170,603,Church Brew Works,Altbier,Woolslayer Alt,35111,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29171,603,Church Brew Works,Kölsch,Confessional Kolsch,25902,4.333333333333333,Pittsburgh,Pennsylvania,3525 Liberty Ave
29172,603,Church Brew Works,Maibock / Helles Bock,Mad Brewer Maibock,1610,4.15,Pittsburgh,Pennsylvania,3525 Liberty Ave
29191,603,Church Brew Works,Extra Special / Strong Bitter (ESB),Thorton's ESB,40488,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29195,603,Church Brew Works,American Strong Ale,MM (Double Amarillo Black Ale),45912,4.166666666666667,Pittsburgh,Pennsylvania,3525 Liberty Ave
29203,603,Church Brew Works,Fruit / Vegetable Beer,Blueberry Honey Amber Ale,6700,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29207,603,Church Brew Works,American Barleywine,Oak Aged Burly Friar Barleywine,50711,4.25,Pittsburgh,Pennsylvania,3525 Liberty Ave
29209,603,Church Brew Works,Vienna Lager,Schneeflocke Vienna,35115,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29220,603,Church Brew Works,English Pale Mild Ale,Lawrenceville Pride,14775,4.25,Pittsburgh,Pennsylvania,3525 Liberty Ave
29223,603,Church Brew Works,Quadrupel (Quad),Blackberry Quad,14057,5.0,Pittsburgh,Pennsylvania,3525 Liberty Ave
29229,603,Church Brew Works,Munich Helles Lager,What The Helles,8839,4.25,Pittsburgh,Pennsylvania,3525 Liberty Ave
29230,603,Church Brew Works,Scottish Ale,Cornelius Ale,76742,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29236,603,Church Brew Works,Fruit / Vegetable Beer,Cherry Imperial Stout,25578,4.5,Pittsburgh,Pennsylvania,3525 Liberty Ave
29239,603,Church Brew Works,Russian Imperial Stout,Imperial Stout,8318,4.25,Pittsburgh,Pennsylvania,3525 Liberty Ave
29258,107,Millstream Brewing Company,Weizenbock,Millstream Weizenbock,75120,4.1,Amana,Iowa,835 48th Ave
29261,21193,Mother Earth Brewing,Munich Dunkel Lager,Dark Cloud,53902,4.027472527472527,Kinston,North Carolina,311 N Heritage St
29265,21193,Mother Earth Brewing,American Double / Imperial Stout,Imperial Stout,60476,5.0,Kinston,North Carolina,311 N Heritage St
29271,21193,Mother Earth Brewing,Saison / Farmhouse Ale,Saison,60478,4.5,Kinston,North Carolina,311 N Heritage St
29272,21193,Mother Earth Brewing,Cream Ale,Cream Ale,60479,4.5,Kinston,North Carolina,311 N Heritage St
29276,3266,Sockeye Grill & Brewery,American Double / Imperial IPA,Double Dagger DIPA,67509,4.5,Boise,Idaho,3019 N Cole Rd
29278,3266,Sockeye Grill & Brewery,English Stout,Purple Haze Espresso Stout,33529,4.5,Boise,Idaho,3019 N Cole Rd
29281,3266,Sockeye Grill & Brewery,American Double / Imperial IPA,Sockeye Hopnoxious DIPA,46637,4.666666666666667,Boise,Idaho,3019 N Cole Rd
29284,3266,Sockeye Grill & Brewery,American Amber / Red Ale,Crooked Trail Harvest Ale,46392,4.166666666666667,Boise,Idaho,3019 N Cole Rd
29285,3266,Sockeye Grill & Brewery,American Barleywine,Devil's Tooth Barley Wine,39661,4.111111111111111,Boise,Idaho,3019 N Cole Rd
29286,3266,Sockeye Grill & Brewery,American Double / Imperial Stout,Thunder Mountain Imperial Stout,76805,4.5,Boise,Idaho,3019 N Cole Rd
29293,11592,Ellicottville Brewing Co.,American Pale Ale (APA),Prince Of Pale,28707,4.333333333333333,Fredonia,New York,34 West Main St.
29294,11592,Ellicottville Brewing Co.,Rye Beer,Peppercorn Rye Pale Ale,60516,4.5,Fredonia,New York,34 West Main St.
29296,11592,Ellicottville Brewing Co.,American Amber / Red Ale,EVL Amber Ale,60612,4.5,Fredonia,New York,34 West Main St.
29298,11592,Ellicottville Brewing Co.,American Double / Imperial Stout,St. Jacobs,68556,4.5,Fredonia,New York,34 West Main St.
29299,11592,Ellicottville Brewing Co.,Fruit / Vegetable Beer,Raspberry Beret Imperial Fruit Beer,60610,4.5,Fredonia,New York,34 West Main St.
29300,11592,Ellicottville Brewing Co.,Oatmeal Stout,Black Jack,35549,4.5,Fredonia,New York,34 West Main St.
29302,11592,Ellicottville Brewing Co.,American Pale Ale (APA),Fredonia Fire Fighter Ale,60462,5.0,Fredonia,New York,34 West Main St.
29311,231,The People's Pint,American Blonde Ale,Blonde Ale,44102,4.166666666666667,Greenfield,Massachusetts,24 Federal St
29314,231,The People's Pint,Irish Red Ale,The People's Pint Irish Red Ale,35712,4.25,Greenfield,Massachusetts,24 Federal St
29325,231,The People's Pint,American Barleywine,Old Tanglefoot,27891,4.25,Greenfield,Massachusetts,24 Federal St
29326,231,The People's Pint,English Bitter,The People's Pint Ordinary Bitter,17343,4.5,Greenfield,Massachusetts,24 Federal St
29333,231,The People's Pint,Extra Special / Strong Bitter (ESB),The People's Pint Extra Special Bitter (ESB),3540,4.075757575757576,Greenfield,Massachusetts,24 Federal St
29337,898,Heavy Seas Beer,American IPA,Heavy Seas - Loose Cannon (Hop3 Ale),25755,4.092797783933518,Halethorpe,Maryland,"4615 Hollins Ferry Rd, Ste B"
29389,12881,Square One Brewery,Irish Dry Stout,Stout,28811,4.1,Saint Louis,Missouri,1727 Park Ave
29390,12881,Square One Brewery,Doppelbock,Doppelbock,55666,4.25,Saint Louis,Missouri,1727 Park Ave
29393,12881,Square One Brewery,Rauchbier,Rauchbier,47947,4.5,Saint Louis,Missouri,1727 Park Ave
29394,12881,Square One Brewery,Old Ale,Old Ale,55771,4.25,Saint Louis,Missouri,1727 Park Ave
29396,12881,Square One Brewery,American Double / Imperial IPA,Imperial IPA,34535,4.125,Saint Louis,Missouri,1727 Park Ave
29401,12881,Square One Brewery,American Double / Imperial Pilsner,Double Pilsner,37773,4.071428571428571,Saint Louis,Missouri,1727 Park Ave
29406,12881,Square One Brewery,American Pale Ale (APA),Park Avenue Pale,29795,4.045454545454546,Saint Louis,Missouri,1727 Park Ave
29407,12881,Square One Brewery,American Pale Wheat Ale,American Wheat Ale,27559,4.5,Saint Louis,Missouri,1727 Park Ave
29408,12881,Square One Brewery,Weizenbock,Dunkel Hopfen Weizenbock,72391,4.5,Saint Louis,Missouri,1727 Park Ave
29409,12881,Square One Brewery,Russian Imperial Stout,Imperial Stout,27561,4.25,Saint Louis,Missouri,1727 Park Ave
29410,12881,Square One Brewery,Scotch Ale / Wee Heavy,Scotch,33512,4.111111111111111,Saint Louis,Missouri,1727 Park Ave
29418,12881,Square One Brewery,American Porter,Porter,37122,4.5,Saint Louis,Missouri,1727 Park Ave
29419,12881,Square One Brewery,Oatmeal Stout,Oatmeal Stout,48761,4.166666666666667,Saint Louis,Missouri,1727 Park Ave
29421,12881,Square One Brewery,American Porter,Smoked Porter,53866,4.25,Saint Louis,Missouri,1727 Park Ave
29427,12881,Square One Brewery,Weizenbock,Weizenbock,41230,5.0,Saint Louis,Missouri,1727 Park Ave
29430,12881,Square One Brewery,English India Pale Ale (IPA),Double Red,61404,4.5,Saint Louis,Missouri,1727 Park Ave
29435,12881,Square One Brewery,Wheatwine,WheatWine,52938,5.0,Saint Louis,Missouri,1727 Park Ave
29439,12881,Square One Brewery,Belgian Pale Ale,Belgian Red Ale,29362,4.1,Saint Louis,Missouri,1727 Park Ave
29440,12881,Square One Brewery,Bière de Garde,Biere De Garde,40576,4.5,Saint Louis,Missouri,1727 Park Ave
29442,12881,Square One Brewery,Doppelbock,Organic Bock,41922,4.5,Saint Louis,Missouri,1727 Park Ave
29444,12881,Square One Brewery,American Stout,Maple Stout,61689,4.166666666666667,Saint Louis,Missouri,1727 Park Ave
29453,23109,Coalition Brewing Co.,American Amber / Red Ale,King Kitty Red,59733,4.5,Portland,Oregon,2705 SE Ankeny
29455,23109,Coalition Brewing Co.,American Porter,Loving Cup Maple Porter,71858,4.5,Portland,Oregon,2705 SE Ankeny
29467,1691,Blue Frog Grog & Grill,Oatmeal Stout,Oatmeal Stout,34849,4.5,Fairfield,California,1740 Travis Boulevard
29481,25337,Staples Mill Brewing Co.,American Amber / Red Ale,Black Tie Ale,69106,4.5,Stillwater,Minnesota,402 Main St N
29484,588,Krogh's Restaurant And Brewpub,Oatmeal Stout,Old Krogh Oatmeal Stout,5644,4.222222222222222,Sparta,New Jersey,23 White Deer Plaza
29489,588,Krogh's Restaurant And Brewpub,Extra Special / Strong Bitter (ESB),Babe's ESB,33823,4.5,Sparta,New Jersey,23 White Deer Plaza
29493,588,Krogh's Restaurant And Brewpub,Altbier,Auggie's Alt,48886,4.5,Sparta,New Jersey,23 White Deer Plaza
29497,588,Krogh's Restaurant And Brewpub,German Pilsener,Summer Pilsner,6946,4.5,Sparta,New Jersey,23 White Deer Plaza
29503,25399,Jubilee Craft Beer Company,English Brown Ale,Nut Brown Ale,68394,4.166666666666667,Nashville,Tennessee,3430 Hampton Ave
29505,1344,Cricket Hill Brewing Co.,Munich Dunkel Lager,Cricket's Nocturne,47004,4.046875,Fairfield,New Jersey,24 Kulick Rd.
29509,1344,Cricket Hill Brewing Co.,English Barleywine,Reserve Ale - Bourbon Barrel Aged Barleywine,61670,4.125,Fairfield,New Jersey,24 Kulick Rd.
29521,9368,Socorro Springs Brewing Company,Euro Pale Lager,Heynekamp Dutch Lager,55067,4.5,Socorro,New Mexico,1012 N California St
29523,9368,Socorro Springs Brewing Company,American Amber / Red Lager,Station 1 Red Lager,55069,4.5,Socorro,New Mexico,1012 N California St
29531,1665,Old Baldy Brewery,Vienna Lager,Lager,9125,4.5,Upland,California,271 North Second Avenue
29537,12365,Mountain State Brewing Co.,American Amber / Red Ale,Almost Heaven Amber Ale,26323,4.230769230769231,Thomas,West Virginia,"1 Nelson Blvd, PO Box 391"
29544,4,Allagash Brewing Company,Belgian Strong Dark Ale,Allagash Black,40051,4.047,Portland,Maine,50 Industrial Way
29545,4,Allagash Brewing Company,Tripel,Allagash Tripel Ale,448,4.128516624040921,Portland,Maine,50 Industrial Way
29547,4,Allagash Brewing Company,Witbier,Allagash White,59,4.231954225352113,Portland,Maine,50 Industrial Way
29548,4,Allagash Brewing Company,American Wild Ale,Allagash Interlude,27837,4.147790055248619,Portland,Maine,50 Industrial Way
29549,4,Allagash Brewing Company,American Wild Ale,Allagash Confluence Ale,47277,4.021857923497268,Portland,Maine,50 Industrial Way
29550,4,Allagash Brewing Company,Quadrupel (Quad),Allagash Grand Cru,58,4.085539714867617,Portland,Maine,50 Industrial Way
29551,4,Allagash Brewing Company,Quadrupel (Quad),Allagash FOUR,16655,4.04050925925926,Portland,Maine,50 Industrial Way
29554,4,Allagash Brewing Company,American Wild Ale,Allagash Coolship Balaton,73407,4.25,Portland,Maine,50 Industrial Way
29555,4,Allagash Brewing Company,American Wild Ale,Allagash Lawrence (Larry),61439,4.357142857142857,Portland,Maine,50 Industrial Way
29556,4,Allagash Brewing Company,Belgian Dark Ale,Allagash Thing 2,71958,4.166666666666667,Portland,Maine,50 Industrial Way
